"","subid","subage","experiment","trial","agent","phase","slide","distribution","target1","target2","target3","item_l","item_m","item_r","correctItem","pick","pickPos","pickCat","correct_item","correct_target1","correct_target2","correct_target3","lastInputCat","same_lastInput","sex","age_num"
"124","190111_3_d600","3","distribution_kids_simple",2,"Bunny","training","5","c(6, 0, 0)","clothes","fruits","mammals","elephant","pineapple","hat","hat","hat","item_r","clothes",1,NA,NA,NA,NA,NA,"M",3.94063926940639
"125","190111_3_d600","3","distribution_kids_simple",2,"Bunny","training","6","c(6, 0, 0)","clothes","fruits","mammals","melon","horse","shirt","shirt","shirt","item_r","clothes",1,NA,NA,NA,NA,NA,"M",3.94063926940639
"126","190111_3_d600","3","distribution_kids_simple",2,"Bunny","test","choice","c(6, 0, 0)","clothes","fruits","mammals","cherry","dog","jacket",NA,"jacket","item_r","clothes",NA,1,0,0,"clothes",1,"M",3.94063926940639
"127","190111_3_d600","3","distribution_kids_simple",3,"Beaver","training","1","c(6, 0, 0)","fruits","mammals","vehicles","banana","elephant","car","banana","banana","item_l","fruits",1,NA,NA,NA,NA,NA,"M",3.94063926940639
"128","190111_3_d600","3","distribution_kids_simple",3,"Beaver","training","2","c(6, 0, 0)","fruits","mammals","vehicles","motorbike","cow","orange","orange","orange","item_r","fruits",1,NA,NA,NA,NA,NA,"M",3.94063926940639
"129","190111_3_d600","3","distribution_kids_simple",3,"Beaver","training","3","c(6, 0, 0)","fruits","mammals","vehicles","train","apple","dog","apple","apple","item_m","fruits",1,NA,NA,NA,NA,NA,"M",3.94063926940639
"130","190111_3_d600","3","distribution_kids_simple",3,"Beaver","training","4","c(6, 0, 0)","fruits","mammals","vehicles","cherry","monkey","truck","cherry","cherry","item_l","fruits",1,NA,NA,NA,NA,NA,"M",3.94063926940639
"131","190111_3_d600","3","distribution_kids_simple",3,"Beaver","training","5","c(6, 0, 0)","fruits","mammals","vehicles","boat","strawberry","horse","strawberry","strawberry","item_m","fruits",1,NA,NA,NA,NA,NA,"M",3.94063926940639
"132","190111_3_d600","3","distribution_kids_simple",3,"Beaver","training","6","c(6, 0, 0)","fruits","mammals","vehicles","bus","pineapple","bear","pineapple","pineapple","item_m","fruits",1,NA,NA,NA,NA,NA,"M",3.94063926940639
"133","190111_3_d600","3","distribution_kids_simple",3,"Beaver","test","choice","c(6, 0, 0)","fruits","mammals","vehicles","melon","cat","airplane",NA,"melon","item_l","fruits",NA,1,0,0,"fruits",1,"M",3.94063926940639
"134","190111_3_d600","3","distribution_kids_simple",4,"Frog","training","1","c(6, 0, 0)","mammals","vehicles","clothes","elephant","airplane","jacket","elephant","elephant","item_l","mammals",1,NA,NA,NA,NA,NA,"M",3.94063926940639
"135","190111_3_d600","3","distribution_kids_simple",4,"Frog","training","2","c(6, 0, 0)","mammals","vehicles","clothes","hat","monkey","train","monkey","monkey","item_m","mammals",1,NA,NA,NA,NA,NA,"M",3.94063926940639
"136","190111_3_d600","3","distribution_kids_simple",4,"Frog","training","3","c(6, 0, 0)","mammals","vehicles","clothes","cow","sock","car","cow","cow","item_l","mammals",1,NA,NA,NA,NA,NA,"M",3.94063926940639
"137","190111_3_d600","3","distribution_kids_simple",4,"Frog","training","4","c(6, 0, 0)","mammals","vehicles","clothes","shirt","cat","boat","cat","cat","item_m","mammals",1,NA,NA,NA,NA,NA,"M",3.94063926940639
"138","190111_3_d600","3","distribution_kids_simple",4,"Frog","training","5","c(6, 0, 0)","mammals","vehicles","clothes","dress","bear","bus","bear","bear","item_m","mammals",1,NA,NA,NA,NA,NA,"M",3.94063926940639
"139","190111_3_d600","3","distribution_kids_simple",4,"Frog","training","6","c(6, 0, 0)","mammals","vehicles","clothes","shoe","truck","horse","horse","horse","item_r","mammals",1,NA,NA,NA,NA,NA,"M",3.94063926940639
"140","190111_3_d600","3","distribution_kids_simple",4,"Frog","test","choice","c(6, 0, 0)","mammals","vehicles","clothes","dog","motorbike","skirt",NA,"dog","item_l","mammals",NA,1,0,0,"mammals",1,"M",3.94063926940639
"141","190111_4_d600","4","distribution_kids_simple",1,"Frog","training","1","c(6, 0, 0)","fruits","clothes","vehicles","hat","banana","motorbike","banana","banana","item_m","fruits",1,NA,NA,NA,NA,NA,"F",4.55159817351598
"142","190111_4_d600","4","distribution_kids_simple",1,"Frog","training","2","c(6, 0, 0)","fruits","clothes","vehicles","skirt","airplane","cherry","cherry","cherry","item_r","fruits",1,NA,NA,NA,NA,NA,"F",4.55159817351598
"143","190111_4_d600","4","distribution_kids_simple",1,"Frog","training","3","c(6, 0, 0)","fruits","clothes","vehicles","dress","train","apple","apple","apple","item_r","fruits",1,NA,NA,NA,NA,NA,"F",4.55159817351598
"144","190111_4_d600","4","distribution_kids_simple",1,"Frog","training","4","c(6, 0, 0)","fruits","clothes","vehicles","pineapple","car","shoe","pineapple","pineapple","item_l","fruits",1,NA,NA,NA,NA,NA,"F",4.55159817351598
"145","190111_4_d600","4","distribution_kids_simple",1,"Frog","training","5","c(6, 0, 0)","fruits","clothes","vehicles","orange","bus","jacket","orange","orange","item_l","fruits",1,NA,NA,NA,NA,NA,"F",4.55159817351598
"146","190111_4_d600","4","distribution_kids_simple",1,"Frog","training","6","c(6, 0, 0)","fruits","clothes","vehicles","strawberry","shirt","truck","strawberry","strawberry","item_l","fruits",1,NA,NA,NA,NA,NA,"F",4.55159817351598
"147","190111_4_d600","4","distribution_kids_simple",1,"Frog","test","choice","c(6, 0, 0)","fruits","clothes","vehicles","melon","sock","boat",NA,"melon","item_l","fruits",NA,1,0,0,"fruits",1,"F",4.55159817351598
"148","190111_4_d600","4","distribution_kids_simple",2,"Beaver","training","1","c(6, 0, 0)","clothes","vehicles","mammals","sock","elephant","train","sock","sock","item_l","clothes",1,NA,NA,NA,NA,NA,"F",4.55159817351598
"149","190111_4_d600","4","distribution_kids_simple",2,"Beaver","training","2","c(6, 0, 0)","clothes","vehicles","mammals","airplane","jacket","horse","jacket","jacket","item_m","clothes",1,NA,NA,NA,NA,NA,"F",4.55159817351598
"150","190111_4_d600","4","distribution_kids_simple",2,"Beaver","training","3","c(6, 0, 0)","clothes","vehicles","mammals","skirt","cat","car","skirt","skirt","item_l","clothes",1,NA,NA,NA,NA,NA,"F",4.55159817351598
"151","190111_4_d600","4","distribution_kids_simple",2,"Beaver","training","4","c(6, 0, 0)","clothes","vehicles","mammals","motorbike","bear","shoe","shoe","shoe","item_r","clothes",1,NA,NA,NA,NA,NA,"F",4.55159817351598
"152","190111_4_d600","4","distribution_kids_simple",2,"Beaver","training","5","c(6, 0, 0)","clothes","vehicles","mammals","truck","hat","cow","hat","hat","item_m","clothes",1,NA,NA,NA,NA,NA,"F",4.55159817351598
"153","190111_4_d600","4","distribution_kids_simple",2,"Beaver","training","6","c(6, 0, 0)","clothes","vehicles","mammals","dress","dog","boat","dress","dress","item_l","clothes",1,NA,NA,NA,NA,NA,"F",4.55159817351598
"154","190111_4_d600","4","distribution_kids_simple",2,"Beaver","test","choice","c(6, 0, 0)","clothes","vehicles","mammals","monkey","bus","shirt",NA,"monkey","item_l","mammals",NA,0,0,1,"clothes",0,"F",4.55159817351598
"155","190111_4_d600","4","distribution_kids_simple",3,"Tiger","training","1","c(6, 0, 0)","vehicles","mammals","fruits","apple","airplane","cow","airplane","airplane","item_m","vehicles",1,NA,NA,NA,NA,NA,"F",4.55159817351598
"156","190111_4_d600","4","distribution_kids_simple",3,"Tiger","training","2","c(6, 0, 0)","vehicles","mammals","fruits","truck","bear","melon","truck","truck","item_l","vehicles",1,NA,NA,NA,NA,NA,"F",4.55159817351598
"157","190111_4_d600","4","distribution_kids_simple",3,"Tiger","training","3","c(6, 0, 0)","vehicles","mammals","fruits","horse","car","cherry","car","car","item_m","vehicles",1,NA,NA,NA,NA,NA,"F",4.55159817351598
"158","190111_4_d600","4","distribution_kids_simple",3,"Tiger","training","4","c(6, 0, 0)","vehicles","mammals","fruits","banana","boat","elephant","boat","boat","item_m","vehicles",1,NA,NA,NA,NA,NA,"F",4.55159817351598
"159","190111_4_d600","4","distribution_kids_simple",3,"Tiger","training","5","c(6, 0, 0)","vehicles","mammals","fruits","strawberry","monkey","train","train","train","item_r","vehicles",1,NA,NA,NA,NA,NA,"F",4.55159817351598
"160","190111_4_d600","4","distribution_kids_simple",3,"Tiger","training","6","c(6, 0, 0)","vehicles","mammals","fruits","bus","pineapple","dog","bus","bus","item_l","vehicles",1,NA,NA,NA,NA,NA,"F",4.55159817351598
"161","190111_4_d600","4","distribution_kids_simple",3,"Tiger","test","choice","c(6, 0, 0)","vehicles","mammals","fruits","orange","motorbike","cat",NA,"cat","item_r","mammals",NA,0,1,0,"vehicles",0,"F",4.55159817351598
"162","190111_4_d600","4","distribution_kids_simple",4,"Pig","training","1","c(6, 0, 0)","mammals","fruits","clothes","cow","shoe","melon","cow","cow","item_l","mammals",1,NA,NA,NA,NA,NA,"F",4.55159817351598
"163","190111_4_d600","4","distribution_kids_simple",4,"Pig","training","2","c(6, 0, 0)","mammals","fruits","clothes","pineapple","cat","jacket","cat","cat","item_m","mammals",1,NA,NA,NA,NA,NA,"F",4.55159817351598
"164","190111_4_d600","4","distribution_kids_simple",4,"Pig","training","3","c(6, 0, 0)","mammals","fruits","clothes","dress","strawberry","horse","horse","horse","item_r","mammals",1,NA,NA,NA,NA,NA,"F",4.55159817351598
"165","190111_4_d600","4","distribution_kids_simple",4,"Pig","training","4","c(6, 0, 0)","mammals","fruits","clothes","hat","dog","banana","dog","dog","item_m","mammals",1,NA,NA,NA,NA,NA,"F",4.55159817351598
"166","190111_4_d600","4","distribution_kids_simple",4,"Pig","training","5","c(6, 0, 0)","mammals","fruits","clothes","orange","elephant","skirt","elephant","elephant","item_m","mammals",1,NA,NA,NA,NA,NA,"F",4.55159817351598
"167","190111_4_d600","4","distribution_kids_simple",4,"Pig","training","6","c(6, 0, 0)","mammals","fruits","clothes","apple","monkey","sock","monkey","monkey","item_m","mammals",1,NA,NA,NA,NA,NA,"F",4.55159817351598
"168","190111_4_d600","4","distribution_kids_simple",4,"Pig","test","choice","c(6, 0, 0)","mammals","fruits","clothes","bear","shirt","cherry",NA,"cherry","item_r","fruits",NA,0,1,0,"mammals",0,"F",4.55159817351598
"169","190111_5_d600","3","distribution_kids_simple",1,"Sheep","training","1","c(6, 0, 0)","vehicles","mammals","clothes","cat","truck","skirt","truck","truck","item_m","vehicles",1,NA,NA,NA,NA,NA,"F",3.97351598173516
"170","190111_5_d600","3","distribution_kids_simple",1,"Sheep","training","2","c(6, 0, 0)","vehicles","mammals","clothes","shirt","elephant","train","train","train","item_r","vehicles",1,NA,NA,NA,NA,NA,"F",3.97351598173516
"171","190111_5_d600","3","distribution_kids_simple",1,"Sheep","training","3","c(6, 0, 0)","vehicles","mammals","clothes","monkey","car","shoe","car","car","item_m","vehicles",1,NA,NA,NA,NA,NA,"F",3.97351598173516
"172","190111_5_d600","3","distribution_kids_simple",1,"Sheep","training","4","c(6, 0, 0)","vehicles","mammals","clothes","hat","motorbike","bear","motorbike","motorbike","item_m","vehicles",1,NA,NA,NA,NA,NA,"F",3.97351598173516
"173","190111_5_d600","3","distribution_kids_simple",1,"Sheep","training","5","c(6, 0, 0)","vehicles","mammals","clothes","dog","bus","dress","bus","bus","item_m","vehicles",1,NA,NA,NA,NA,NA,"F",3.97351598173516
"174","190111_5_d600","3","distribution_kids_simple",1,"Sheep","training","6","c(6, 0, 0)","vehicles","mammals","clothes","cow","boat","jacket","boat","boat","item_m","vehicles",1,NA,NA,NA,NA,NA,"F",3.97351598173516
"175","190111_5_d600","3","distribution_kids_simple",1,"Sheep","test","choice","c(6, 0, 0)","vehicles","mammals","clothes","sock","horse","airplane",NA,"horse","item_m","mammals",NA,0,1,0,"vehicles",0,"F",3.97351598173516
"176","190111_5_d600","3","distribution_kids_simple",2,"Beaver","training","1","c(6, 0, 0)","mammals","clothes","fruits","melon","sock","elephant","elephant","elephant","item_r","mammals",1,NA,NA,NA,NA,NA,"F",3.97351598173516
"177","190111_5_d600","3","distribution_kids_simple",2,"Beaver","training","2","c(6, 0, 0)","mammals","clothes","fruits","shoe","pineapple","dog","dog","dog","item_r","mammals",1,NA,NA,NA,NA,NA,"F",3.97351598173516
"178","190111_5_d600","3","distribution_kids_simple",2,"Beaver","training","3","c(6, 0, 0)","mammals","clothes","fruits","horse","shirt","orange","horse","horse","item_l","mammals",1,NA,NA,NA,NA,NA,"F",3.97351598173516
"179","190111_5_d600","3","distribution_kids_simple",2,"Beaver","training","4","c(6, 0, 0)","mammals","clothes","fruits","bear","skirt","apple","bear","bear","item_l","mammals",1,NA,NA,NA,NA,NA,"F",3.97351598173516
"180","190111_5_d600","3","distribution_kids_simple",2,"Beaver","training","5","c(6, 0, 0)","mammals","clothes","fruits","monkey","cherry","jacket","monkey","monkey","item_l","mammals",1,NA,NA,NA,NA,NA,"F",3.97351598173516
"181","190111_5_d600","3","distribution_kids_simple",2,"Beaver","training","6","c(6, 0, 0)","mammals","clothes","fruits","hat","strawberry","cow","cow","cow","item_r","mammals",1,NA,NA,NA,NA,NA,"F",3.97351598173516
"182","190111_5_d600","3","distribution_kids_simple",2,"Beaver","test","choice","c(6, 0, 0)","mammals","clothes","fruits","dress","banana","cat",NA,"cat","item_r","mammals",NA,1,0,0,"mammals",1,"F",3.97351598173516
"183","190111_5_d600","3","distribution_kids_simple",3,"Mouse","training","1","c(6, 0, 0)","clothes","fruits","vehicles","car","strawberry","hat","hat","hat","item_r","clothes",1,NA,NA,NA,NA,NA,"F",3.97351598173516
"184","190111_5_d600","3","distribution_kids_simple",3,"Mouse","training","2","c(6, 0, 0)","clothes","fruits","vehicles","airplane","pineapple","shirt","shirt","shirt","item_r","clothes",1,NA,NA,NA,NA,NA,"F",3.97351598173516
"185","190111_5_d600","3","distribution_kids_simple",3,"Mouse","training","3","c(6, 0, 0)","clothes","fruits","vehicles","sock","orange","motorbike","sock","sock","item_l","clothes",1,NA,NA,NA,NA,NA,"F",3.97351598173516
"186","190111_5_d600","3","distribution_kids_simple",3,"Mouse","training","4","c(6, 0, 0)","clothes","fruits","vehicles","boat","cherry","jacket","jacket","jacket","item_r","clothes",1,NA,NA,NA,NA,NA,"F",3.97351598173516
"187","190111_5_d600","3","distribution_kids_simple",3,"Mouse","training","5","c(6, 0, 0)","clothes","fruits","vehicles","dress","truck","banana","dress","dress","item_l","clothes",1,NA,NA,NA,NA,NA,"F",3.97351598173516
"188","190111_5_d600","3","distribution_kids_simple",3,"Mouse","training","6","c(6, 0, 0)","clothes","fruits","vehicles","shoe","apple","train","shoe","shoe","item_l","clothes",1,NA,NA,NA,NA,NA,"F",3.97351598173516
"189","190111_5_d600","3","distribution_kids_simple",3,"Mouse","test","choice","c(6, 0, 0)","clothes","fruits","vehicles","skirt","melon","bus",NA,"skirt","item_l","clothes",NA,1,0,0,"clothes",1,"F",3.97351598173516
"190","190111_5_d600","3","distribution_kids_simple",4,"Pig","training","1","c(6, 0, 0)","fruits","vehicles","mammals","airplane","pineapple","cat","pineapple","pineapple","item_m","fruits",1,NA,NA,NA,NA,NA,"F",3.97351598173516
"191","190111_5_d600","3","distribution_kids_simple",4,"Pig","training","2","c(6, 0, 0)","fruits","vehicles","mammals","cow","motorbike","orange","orange","orange","item_r","fruits",1,NA,NA,NA,NA,NA,"F",3.97351598173516
"192","190111_5_d600","3","distribution_kids_simple",4,"Pig","training","3","c(6, 0, 0)","fruits","vehicles","mammals","car","horse","cherry","cherry","cherry","item_r","fruits",1,NA,NA,NA,NA,NA,"F",3.97351598173516
"193","190111_5_d600","3","distribution_kids_simple",4,"Pig","training","4","c(6, 0, 0)","fruits","vehicles","mammals","bear","strawberry","train","strawberry","strawberry","item_m","fruits",1,NA,NA,NA,NA,NA,"F",3.97351598173516
"194","190111_5_d600","3","distribution_kids_simple",4,"Pig","training","5","c(6, 0, 0)","fruits","vehicles","mammals","banana","dog","boat","banana","banana","item_l","fruits",1,NA,NA,NA,NA,NA,"F",3.97351598173516
"195","190111_5_d600","3","distribution_kids_simple",4,"Pig","training","6","c(6, 0, 0)","fruits","vehicles","mammals","apple","bus","monkey","apple","apple","item_l","fruits",1,NA,NA,NA,NA,NA,"F",3.97351598173516
"196","190111_5_d600","3","distribution_kids_simple",4,"Pig","test","choice","c(6, 0, 0)","fruits","vehicles","mammals","elephant","melon","truck",NA,"melon","item_m","fruits",NA,1,0,0,"fruits",1,"F",3.97351598173516
"197","190130_1_d600","4","distribution_kids_simple",1,"Beaver","training","1","c(6, 0, 0)","mammals","vehicles","clothes","bear","truck","shirt","bear","bear","item_l","mammals",1,NA,NA,NA,NA,NA,"M",4.97351598173516
"198","190130_1_d600","4","distribution_kids_simple",1,"Beaver","training","2","c(6, 0, 0)","mammals","vehicles","clothes","bus","dress","dog","dog","dog","item_r","mammals",1,NA,NA,NA,NA,NA,"M",4.97351598173516
"199","190130_1_d600","4","distribution_kids_simple",1,"Beaver","training","3","c(6, 0, 0)","mammals","vehicles","clothes","airplane","monkey","skirt","monkey","monkey","item_m","mammals",1,NA,NA,NA,NA,NA,"M",4.97351598173516
"200","190130_1_d600","4","distribution_kids_simple",1,"Beaver","training","4","c(6, 0, 0)","mammals","vehicles","clothes","cat","car","jacket","cat","cat","item_l","mammals",1,NA,NA,NA,NA,NA,"M",4.97351598173516
"201","190130_1_d600","4","distribution_kids_simple",1,"Beaver","training","5","c(6, 0, 0)","mammals","vehicles","clothes","shoe","boat","cow","cow","cow","item_r","mammals",1,NA,NA,NA,NA,NA,"M",4.97351598173516
"202","190130_1_d600","4","distribution_kids_simple",1,"Beaver","training","6","c(6, 0, 0)","mammals","vehicles","clothes","motorbike","hat","elephant","elephant","elephant","item_r","mammals",1,NA,NA,NA,NA,NA,"M",4.97351598173516
"203","190130_1_d600","4","distribution_kids_simple",1,"Beaver","test","choice","c(6, 0, 0)","mammals","vehicles","clothes","train","sock","horse",NA,"train","item_l","vehicles",NA,0,1,0,"mammals",0,"M",4.97351598173516
"204","190130_1_d600","4","distribution_kids_simple",2,"Tiger","training","1","c(6, 0, 0)","vehicles","clothes","fruits","bus","pineapple","shirt","bus","bus","item_l","vehicles",1,NA,NA,NA,NA,NA,"M",4.97351598173516
"205","190130_1_d600","4","distribution_kids_simple",2,"Tiger","training","2","c(6, 0, 0)","vehicles","clothes","fruits","strawberry","car","dress","car","car","item_m","vehicles",1,NA,NA,NA,NA,NA,"M",4.97351598173516
